92,708,s4,1906,Total
93,709,s4,1676,Total
94,712,s4,2220,Total
95,714,s4,3040,Total
96,716,s4,2622,Total
97,720,s4,2079,Total
98,723,s4,3034,Total
99,734,s4,1225,Total
100,735,s4,3114,Total
101,737,s4,1921,Total
102,747,s4,3237,Total
103,768,s4,3921,Total
104,771,s4,2151,Total
105,779,s4,1602,Total
106,800,s4,3980,Total
107,801,s4,1455,Total
108,806,s4,1530,Total
109,810,s4,1414,Total
110,812,s4,2894,Total
111,815,s4,1717,Total
112,833,s4,1061,Total
113,845,s4,1241,Total
114,847,s4,3073,Total
115,861,s4,1575,Total
116,882,s4,1976,Total
117,898,s4,3587,Total
118,925,s4,2975,Total
119,927,s4,1070,Total
120,931,s4,2080,Total
121,932,s4,2030,Total
122,934,s4,3579,Total
123,935,s4,1203,Total
124,938,s4,1626,Total
125,941,s4,2351,Total
126,947,s4,1904,Total
127,949,s4,1301,Total
128,959,s4,2745,Total
129,971,s4,3347,Total
130,979,s4,3130,Total
131,982,s4,3899,Total
132,983,s4,2819,Total
133,985,s4,2252,Total
134,987,s4,2725,Total
135,992,s4,2180,Total
136,997,s4,1956,Total
137,1009,s4,2618,Total
138,1015,s4,1556,Total
139,1016,s4,1286,Total
140,1022,s4,3569,Total
141,1031,s4,3512,Total
142,1042,s4,3289,Total
143,1043,s4,1155,Total
144,1046,s4,1991,Total
145,1060,s4,3593,Total
146,1063,s4,2759,Total
147,1067,s4,3327,Total
148,1073,s4,3091,Total
149,1074,s4,2375,Total
150,1078,s4,3431,Total
151,1092,s4,2569,Total
152,1102,s4,3998,Total
153,1103,s4,2808,Total
154,1104,s4,2360,Total
155,1106,s4,3459,Total
156,1110,s4,2217,Total
157,1121,s4,3389,Total
158,1125,s4,2194,Total
159,1132,s4,2201,Total
160,1156,s4,3028,Total
161,1157,s4,3928,Total
162,1160,s4,1415,Total
163,1162,s4,1580,Total
164,1164,s4,1761,Total
165,1170,s4,1583,Total
166,1173,s4,1099,Total
167,1174,s4,1808,Total
168,1177,s4,2912,Total
169,1179,s4,3412,Total
170,1182,s4,3400,Total
171,1188,s4,2505,Total
172,1198,s4,3387,Total
173,1201,s4,3427,Total
174,1201,s4,3866,Total
175,1201,s4,3427,Total
176,1201,s4,3866,Total
177,1209,s4,2670,Total
178,1209,s4,1663,Total
179,1209,s4,2670,Total
180,1209,s4,1663,Total
181,1233,s4,1523,Total
182,1242,s4,3536,Total
183,1245,s4,1924,Total
184,1245,s4,2952,Total
185,1245,s4,1924,Total
186,1245,s4,2952,Total
187,1273,s4,2245,Total
188,1288,s4,1764,Total
189,1301,s4,3960,Total
190,1308,s4,2767,Total
191,1314,s4,3926,Total
192,1357,s4,1196,Total
193,1363,s4,3592,Total
194,1365,s4,2408,Total
195,1379,s4,3109,Total
196,1380,s4,1263,Total
197,1393,s4,2138,Total
198,1396,s4,1025,Total
199,1409,s4,3448,Total
200,1413,s4,3821,Total
201,1416,s4,3991,Total
202,1417,s4,1913,Total
203,1419,s4,3970,Total
204,1423,s4,1777,Total
205,1426,s4,1453,Total
206,1426,s4,1893,Total
207,1426,s4,1453,Total
208,1426,s4,1893,Total
209,1431,s4,2497,Total
210,1438,s4,1367,Total
211,1440,s4,3877,Total
212,1457,s4,3970,Total
213,1462,s4,2159,Total
214,1465,s4,3994,Total
215,1477,s4,1791,Total
216,1487,s4,1978,Total
217,1491,s4,3311,Total
218,1495,s4,3560,Total
219,1502,s4,1524,Total
220,1503,s4,2389,Total
221,1503,s4,1998,Total
222,1503,s4,2389,Total
223,1503,s4,1998,Total
224,1519,s4,3100,Total
225,1539,s4,1866,Total
226,1540,s4,2123,Total
227,1544,s4,2994,Total
228,1546,s4,3304,Total
229,1553,s4,3758,Total
230,1562,s4,1306,Total
231,1576,s4,1844,Total
232,1582,s4,1790,Total
233,1584,s4,2005,Total
234,1585,s4,2485,Total
235,1590,s4,2695,Total
236,1596,s4,3834,Total
237,1622,s4,1939,Total
238,1631,s4,1182,Total
239,1632,s4,2194,Total
240,1637,s4,2152,Total
241,1644,s4,2012,Total
242,1658,s4,2487,Total
243,1669,s4,1973,Total
244,1672,s4,2988,Total
245,1677,s4,3424,Total
246,1683,s4,1808,Total
247,1690,s4,2536,Total
248,1693,s4,3050,Total
249,1696,s4,3288,Total
250,1726,s4,2835,Total
251,1729,s4,3993,Total
252,1734,s4,3714,Total
253,1748,s4,2662,Total
254,1750,s4,2883,Total
255,1765,s4,3255,Total
256,1768,s4,1750,Total
257,1778,s4,3405,Total
258,1785,s4,1601,Total
259,1828,s4,1869,Total
260,1833,s4,1941,Total
261,1833,s4,3754,Total
262,1833,s4,1941,Total
263,1833,s4,3754,Total
264,1838,s4,3374,Total
265,1867,s4,1818,Total
266,1873,s4,3557,Total
267,1878,s4,2993,Total
268,1899,s4,3085,Total
269,1901,s4,2916,Total
270,1902,s4,1770,Total
271,1905,s4,1183,Total
272,1906,s4,2470,Total
273,1916,s4,3932,Total
274,1920,s4,2539,Total
275,1921,s4,1233,Total
276,1936,s4,3065,Total
277,1954,s4,3097,Total
278,1976,s4,3608,Total
279,1984,s4,1012,Total
280,1986,s4,2770,Total
281,1988,s4,1175,Total
282,2001,s4,2527,Total
283,2005,s4,2030,Total
284,2008,s4,3191,Total
285,2015,s4,2539,Total
286,2030,s4,1644,Total
287,2036,s4,1595,Total
288,2049,s4,2127,Total
289,2059,s4,2982,Total
290,2060,s4,3111,Total
291,2064,s4,2931,Total
292,2070,s4,3464,Total
293,2076,s4,4008,Total
294,2085,s4,3390,Total
295,2094,s4,4049,Total
296,2103,s4,3808,Total
297,2107,s4,1272,Total
298,2113,s4,2534,Total
299,2114,s4,2258,Total
300,2116,s4,3089,Total
301,2118,s4,3791,Total
302,2147,s4,2926,Total
303,2152,s4,3631,Total
304,2167,s4,3181,Total
305,2169,s4,1887,Total
306,2170,s4,1998,Total
307,2172,s4,3716,Total
308,2172,s4,2582,Total
309,2172,s4,3716,Total
310,2172,s4,2582,Total
311,2177,s4,2302,Total
312,2190,s4,1484,Total
313,2196,s4,2643,Total
314,2197,s4,1991,Total
315,2207,s4,2543,Total
316,2233,s4,2353,Total
317,2238,s4,2020,Total
318,2266,s4,1067,Total
319,2274,s4,1254,Total
320,2280,s4,1996,Total
321,2289,s4,3551,Total
322,2292,s4,3113,Total
323,2301,s4,2053,Total
324,2310,s4,3455,Total
325,2317,s4,2338,Total
326,2330,s4,1854,Total
327,2351,s4,3621,Total
328,2354,s4,1077,Total
329,2355,s4,1627,Total
330,2358,s4,1286,Total
331,2361,s4,2856,Total
332,2365,s4,3658,Total
333,2376,s4,2322,Total
334,2388,s4,3916,Total
335,2390,s4,3546,Total
336,2395,s4,3126,Total
337,2397,s4,3411,Total
338,2407,s4,2194,Total
339,2415,s4,2295,Total
340,2416,s4,3079,Total
341,2418,s4,1059,Total
342,2451,s4,2124,Total
343,2453,s4,2687,Total
344,2456,s4,3412,Total
345,2478,s4,3801,Total
346,2480,s4,1352,Total
347,2490,s4,1240,Total
348,2496,s4,2430,Total
349,2512,s4,3074,Total
350,2520,s4,2029,Total
351,2524,s4,2214,Total
352,2531,s4,2978,Total
353,2579,s4,3328,Total
354,2584,s4,1279,Total
355,2592,s4,2523,Total
356,2603,s4,3126,Total
357,2609,s4,1587,Total
358,2613,s4,2722,Total
359,2613,s4,2939,Total
360,2613,s4,2722,Total
361,2613,s4,2939,Total
362,2620,s4,2864,Total
363,2624,s4,3761,Total
364,2633,s4,1183,Total
365,2636,s4,2758,Total
366,2640,s4,2777,Total
367,2656,s4,2768,Total
368,2658,s4,2516,Total
369,2666,s4,3639,Total
370,2672,s4,2442,Total
371,2688,s4,2960,Total
372,2690,s4,3727,Total
373,2693,s4,3473,Total
374,2697,s4,3602,Total
375,2703,s4,3462,Total
376,2704,s4,2060,Total
377,2709,s4,2117,Total
378,2717,s4,3116,Total
379,2719,s4,3497,Total
380,2731,s4,2967,Total
381,2739,s4,1135,Total
382,2740,s4,3393,Total
383,2747,s4,3775,Total
384,2747,s4,3600,Total
385,2747,s4,3775,Total
386,2747,s4,3600,Total
387,2748,s4,3247,Total
388,2748,s4,1748,Total
389,2748,s4,3247,Total
390,2748,s4,1748,Total
391,2754,s4,1310,Total
392,2754,s4,1515,Total
393,2754,s4,1310,Total
394,2754,s4,1515,Total
395,2766,s4,3840,Total
396,2768,s4,2166,Total
397,2786,s4,2476,Total
398,2789,s4,1140,Total
399,2793,s4,2102,Total
400,2807,s4,2541,Total
401,2816,s4,2121,Total
402,2818,s4,1852,Total
403,2831,s4,2794,Total
404,2832,s4,3405,Total
405,2843,s4,3395,Total
406,2847,s4,1454,Total
407,2858,s4,1641,Total
408,2867,s4,3625,Total
409,2869,s4,1432,Total
410,2879,s4,3407,Total
411,2880,s4,1770,Total
412,2883,s4,3746,Total
413,2912,s4,2422,Total
414,2912,s4,3784,Total
415,2912,s4,2422,Total
416,2912,s4,3784,Total
417,2928,s4,1373,Total
418,2930,s4,3045,Total
419,2951,s4,3537,Total
420,2952,s4,1135,Total
421,2954,s4,1150,Total
422,2960,s4,3797,Total
423,2965,s4,3571,Total
424,2977,s4,2013,Total
425,2992,s4,1299,Total
426,2994,s4,2151,Total
427,3003,s4,1659,Total
428,3008,s4,2720,Total
429,3012,s4,2772,Total
430,3014,s4,3425,Total
431,3020,s4,2056,Total
432,3029,s4,2298,Total
433,3046,s4,3510,Total
434,3049,s4,1165,Total
435,3055,s4,2121,Total
436,3061,s4,3505,Total
437,3069,s4,1591,Total
438,3079,s4,1029,Total
439,3082,s4,2616,Total
440,3100,s4,3086,Total
441,3105,s4,1024,Total
442,3108,s4,1260,Total
443,3109,s4,2893,Total
444,3116,s4,2802,Total
445,3130,s4,4210,Total
446,3133,s4,1878,Total
447,3134,s4,2474,Total
448,3143,s4,3667,Total
449,3151,s4,2717,Total
450,3154,s4,3798,Total
451,3181,s4,2166,Total
452,3183,s4,1062,Total
453,3185,s4,2118,Total
454,3189,s4,1586,Total
455,3189,s4,2046,Total
456,3189,s4,1586,Total
457,3189,s4,2046,Total
458,3220,s4,3589,Total
459,3230,s4,2880,Total
460,3234,s4,1135,Total
461,3241,s4,2478,Total
462,3255,s4,3745,Total
463,3263,s4,1464,Total
464,3268,s4,2136,Total
465,3274,s4,1553,Total
466,3276,s4,1829,Total
467,3282,s4,3815,Total
468,3289,s4,3612,Total
469,3292,s4,3181,Total
470,3301,s4,1840,Total
471,3306,s4,2364,Total
472,3311,s4,1526,Total
473,3316,s4,3716,Total
474,3318,s4,1338,Total
475,3329,s4,2732,Total
476,3331,s4,1343,Total
477,3334,s4,4037,Total
478,3340,s4,3140,Total
479,3358,s4,2886,Total
480,3363,s4,3760,Total
481,3366,s4,3224,Total
482,3374,s4,1776,Total
483,3381,s4,3908,Total
484,3383,s4,1521,Total
485,3388,s4,1412,Total
486,3388,s4,1105,Total
487,3388,s4,1412,Total
488,3388,s4,1105,Total
489,3389,s4,3702,Total
490,3390,s4,2203,Total
491,3393,s4,3899,Total
492,3395,s4,2133,Total
493,3407,s4,1779,Total
494,3411,s4,3397,Total
495,3414,s4,3515,Total
496,3414,s4,3814,Total
497,3414,s4,3515,Total
498,3414,s4,3814,Total
499,3417,s4,1323,Total
500,3422,s4,3237,Total
501,3463,s4,2215,Total
502,3482,s4,2754,Total
503,3484,s4,2372,Total
504,3490,s4,2689,Total
505,3496,s4,1569,Total
506,3508,s4,1648,Total
507,3511,s4,3110,Total
508,3513,s4,2691,Total
509,3514,s4,2070,Total
510,3519,s4,3313,Total
511,3523,s4,2194,Total
512,3526,s4,1445,Total
513,3539,s4,2947,Total
514,3542,s4,2697,Total
515,3552,s4,3908,Total
516,3560,s4,3570,Total
517,3569,s4,3292,Total
518,3572,s4,1945,Total
519,3589,s4,1300,Total
520,3602,s4,3073,Total
521,3608,s4,2486,Total
522,3624,s4,2424,Total
523,3644,s4,3460,Total
524,3644,s4,1598,Total
525,3644,s4,3460,Total
526,3644,s4,1598,Total
527,3645,s4,2819,Total
528,3650,s4,1748,Total
529,3653,s4,3037,Total
530,3667,s4,1028,Total
531,3671,s4,1574,Total
532,3673,s4,2879,Total
533,3676,s4,3727,Total
534,3680,s4,2380,Total
535,3685,s4,1830,Total
536,3696,s4,1163,Total
537,3697,s4,3394,Total
538,3708,s4,1011,Total
539,3710,s4,3580,Total
540,3711,s4,2385,Total
541,3733,s4,2825,Total
542,3735,s4,2176,Total
543,3735,s4,1927,Total
544,3735,s4,2176,Total
545,3735,s4,1927,Total
546,3736,s4,1004,Total
547,3737,s4,2477,Total
548,3742,s4,3555,Total
549,3758,s4,4198,Total
550,3781,s4,1828,Total
551,3793,s4,3230,Total
552,3795,s4,2977,Total
553,3799,s4,2819,Total
554,3808,s4,2335,Total
555,3810,s4,1390,Total
556,3817,s4,3356,Total
557,3829,s4,1700,Total
558,3834,s4,3263,Total
559,3843,s4,2614,Total
560,3852,s4,1608,Total
561,3852,s4,1629,Total
562,3852,s4,1608,Total
563,3852,s4,1629,Total
564,3862,s4,1038,Total
565,3881,s4,2834,Total
566,3885,s4,1415,Total
567,3905,s4,3750,Total
568,3920,s4,3095,Total
569,3922,s4,2870,Total
570,3930,s4,2010,Total
571,3933,s4,3729,Total
572,3937,s4,3288,Total
573,3945,s4,3699,Total
574,3947,s4,3471,Total
575,3951,s4,1669,Total
576,3975,s4,1646,Total
577,3996,s4,1532,Total
578,3997,s4,1531,Total
579,4011,s4,1186,Total
580,4021,s4,3973,Total
581,4024,s4,2350,Total
582,4029,s4,3932,Total
583,4034,s4,2002,Total
584,4042,s4,3853,Total
585,4052,s4,1120,Total
586,4057,s4,3260,Total
587,4066,s4,1002,Total
588,4084,s4,1367,Total
589,4088,s4,3221,Total
590,4089,s4,2502,Total
591,4090,s4,2964,Total
592,4097,s4,3235,Total
593,4113,s4,2659,Total
594,4129,s4,2898,Total
595,4132,s4,3634,Total
596,4140,s4,1986,Total
597,4150,s4,3178,Total
598,4160,s4,3407,Total
599,4176,s4,1245,Total
600,4192,s4,3189,Total
601,4203,s4,1991,Total
602,4226,s4,2511,Total
603,4235,s4,1532,Total
604,4241,s4,1113,Total
605,4255,s4,3633,Total
606,4259,s4,1606,Total
607,4261,s4,3132,Total
608,4264,s4,2460,Total
609,4267,s4,3241,Total
610,4268,s4,1750,Total
611,4269,s4,1353,Total
612,4287,s4,3730,Total
613,4291,s4,1485,Total
614,4296,s4,1523,Total
615,4302,s4,2299,Total
616,4312,s4,3403,Total
617,4316,s4,1249,Total
618,4322,s4,1488,Total
619,4324,s4,2148,Total
620,4340,s4,1673,Total
621,4361,s4,1446,Total
622,4371,s4,3318,Total
623,4374,s4,1386,Total
624,4376,s4,1627,Total
625,4378,s4,2712,Total
626,4381,s4,3950,Total
627,4386,s4,2325,Total
628,4393,s4,1536,Total
629,4405,s4,1188,Total
630,4409,s4,1670,Total
631,4411,s4,2538,Total
632,4417,s4,2363,Total
633,4420,s4,2498,Total
634,4423,s4,2695,Total
635,4433,s4,1620,Total
636,4438,s4,2741,Total
637,4486,s4,2408,Total
638,4488,s4,3856,Total
639,4497,s4,1216,Total
640,4501,s4,2406,Total
641,4502,s4,1388,Total
642,4505,s4,2401,Total
643,4513,s4,3702,Total
644,4518,s4,2835,Total
645,4519,s4,1178,Total
646,4520,s4,1477,Total
647,4528,s4,2206,Total
648,4540,s4,2223,Total
649,4550,s4,2319,Total
650,4562,s4,1138,Total
651,4563,s4,1601,Total
652,4564,s4,3199,Total
653,4577,s4,4002,Total
654,4578,s4,3049,Total
655,4603,s4,2195,Total
656,4606,s4,1322,Total
657,4612,s4,2702,Total
658,4632,s4,1100,Total
659,4643,s4,3254,Total
660,4644,s4,1094,Total
661,4657,s4,1929,Total
662,4658,s4,1606,Total
663,4683,s4,1851,Total
664,4686,s4,2480,Total
665,4699,s4,2545,Total
666,4706,s4,1546,Total
667,4720,s4,1162,Total
668,4744,s4,2366,Total
669,4749,s4,2976,Total
670,4755,s4,2096,Total
671,4757,s4,2427,Total
672,4767,s4,3768,Total
673,4769,s4,1128,Total
674,4773,s4,1916,Total
675,4780,s4,2903,Total
676,4781,s4,2857,Total
677,4795,s4,1704,Total
678,4797,s4,1831,Total
679,4809,s4,2337,Total
680,4810,s4,2737,Total
681,4827,s4,2734,Total
682,4834,s4,1849,Total
683,4838,s4,2180,Total
684,4844,s4,2447,Total
685,4850,s4,1842,Total
686,4859,s4,3110,Total
687,4859,s4,2369,Total
688,4859,s4,3110,Total
689,4859,s4,2369,Total
690,4863,s4,1131,Total
691,4875,s4,1151,Total
692,4879,s4,2259,Total
693,4879,s4,1120,Total
694,4879,s4,2259,Total
695,4879,s4,1120,Total
696,4890,s4,3781,Total
697,4891,s4,1307,Total
698,4897,s4,2644,Total
699,4900,s4,3547,Total
700,4909,s4,1072,Total
701,4917,s4,2574,Total
702,4934,s4,1850,Total
703,4940,s4,1446,Total
704,4944,s4,2075,Total
705,4948,s4,2653,Total
706,4964,s4,3538,Total
707,4972,s4,3337,Total
708,4988,s4,1572,Total
709,4990,s4,2612,Total
710,4997,s4,3678,Total
711,5015,s4,3469,Total
712,5017,s4,1728,Total
713,5023,s4,1167,Total
714,5024,s4,2051,Total
715,5034,s4,3635,Total
716,5059,s4,1604,Total
717,5066,s4,3398,Total
718,5067,s4,2127,Total
719,5072,s4,3554,Total
720,5074,s4,1242,Total
721,5080,s4,3259,Total
722,5085,s4,1956,Total
723,5089,s4,2186,Total
724,5131,s4,2590,Total
725,5149,s4,2215,Total
726,5180,s4,1687,Total
727,5194,s4,2104,Total
728,5197,s4,1747,Total
729,5203,s4,1396,Total
730,5219,s4,2660,Total
731,5231,s4,1551,Total
732,5233,s4,3223,Total
733,5247,s4,3986,Total
734,5249,s4,2511,Total
735,5250,s4,1002,Total
736,5259,s4,2193,Total
737,5259,s4,3197,Total
738,5259,s4,2193,Total
739,5259,s4,3197,Total
740,5271,s4,1049,Total
741,5281,s4,3107,Total
742,5294,s4,2960,Total
743,5298,s4,3671,Total
744,5303,s4,3558,Total
745,5323,s4,1829,Total
746,5369,s4,2900,Total
747,5373,s4,2500,Total
748,5376,s4,3935,Total
749,5404,s4,1809,Total
750,5408,s4,2623,Total
751,5410,s4,1222,Total
752,5416,s4,1157,Total
753,5422,s4,2806,Total
754,5435,s4,3557,Total
755,5435,s4,1908,Total
756,5435,s4,1676,Total
757,5435,s4,3557,Total
758,5435,s4,1908,Total
759,5435,s4,1676,Total
760,5435,s4,3557,Total
761,5435,s4,1908,Total
762,5435,s4,1676,Total
763,5461,s4,2713,Total
764,5464,s4,3979,Total
765,5466,s4,1036,Total
766,5468,s4,3261,Total
767,5473,s4,2912,Total
768,5476,s4,2553,Total
769,5477,s4,3028,Total
770,5481,s4,3244,Total
771,5488,s4,2517,Total
772,5504,s4,1265,Total
773,5514,s4,2938,Total
774,5518,s4,2659,Total
775,5539,s4,1093,Total
776,5557,s4,3248,Total
777,5572,s4,2423,Total
778,5577,s4,3576,Total
779,5578,s4,1960,Total
780,5578,s4,3446,Total
781,5578,s4,1960,Total
782,5578,s4,3446,Total
783,5582,s4,3079,Total
784,5586,s4,2205,Total
785,5590,s4,2190,Total
786,5591,s4,1954,Total
787,5598,s4,2810,Total
788,5610,s4,3706,Total
789,5663,s4,3980,Total
790,5676,s4,1141,Total
791,5691,s4,1050,Total
792,5699,s4,2201,Total
793,5702,s4,1167,Total
794,5711,s4,1867,Total
795,5716,s4,3978,Total
796,5717,s4,1350,Total
797,5725,s4,2535,Total
798,5736,s4,3434,Total
799,5753,s4,3009,Total
800,5764,s4,3728,Total
801,5765,s4,2928,Total
802,5780,s4,3165,Total
803,5781,s4,2415,Total
804,5784,s4,1623,Total
805,5786,s4,2042,Total
806,5796,s4,3324,Total
807,5806,s4,3997,Total
808,5811,s4,3875,Total
809,5815,s4,1140,Total
810,5817,s4,3807,Total
811,5822,s4,3715,Total
812,5823,s4,3778,Total
813,5829,s4,2880,Total
814,5840,s4,3761,Total
815,5845,s4,1366,Total
816,5845,s4,1359,Total
817,5845,s4,1366,Total
818,5845,s4,1359,Total
819,5846,s4,1354,Total
820,5859,s4,3607,Total
821,5859,s4,2423,Total
822,5859,s4,3607,Total
823,5859,s4,2423,Total
824,5861,s4,1572,Total
825,5861,s4,1624,Total
826,5861,s4,1572,Total
827,5861,s4,1624,Total
828,5886,s4,2684,Total
829,5888,s4,3985,Total
830,5904,s4,1309,Total
831,5921,s4,2616,Total
832,5932,s4,1733,Total
833,5948,s4,2920,Total
834,5949,s4,1003,Total
835,5952,s4,3583,Total
836,5960,s4,2834,Total
837,5968,s4,2768,Total
838,5980,s4,2105,Total
839,5992,s4,1915,Total
840,6001,s4,3489,Total
841,6002,s4,2243,Total
842,6004,s4,4226,Total
843,6006,s4,1869,Total
844,6013,s4,1024,Total
845,6016,s4,1787,Total
846,6040,s4,3802,Total
847,6053,s4,2303,Total
848,6055,s4,2920,Total
849,6058,s4,3655,Total
850,6061,s4,2684,Total
851,6065,s4,2366,Total
852,6085,s4,2821,Total
853,6093,s4,1286,Total
854,6097,s4,2142,Total
855,6120,s4,3184,Total
856,6127,s4,2612,Total
857,6139,s4,1222,Total
858,6140,s4,2166,Total
859,6157,s4,1564,Total
860,6159,s4,1858,Total
861,6182,s4,2665,Total
862,6189,s4,2207,Total
863,6195,s4,3487,Total
864,6202,s4,3779,Total
865,6207,s4,1979,Total
866,6215,s4,2273,Total
867,6227,s4,1401,Total
868,6232,s4,3668,Total
869,6261,s4,1441,Total
870,6266,s4,2269,Total
871,6270,s4,2613,Total
872,6282,s4,1611,Total
873,6285,s4,3324,Total
874,6288,s4,4096,Total
875,6298,s4,2392,Total
876,6306,s4,3901,Total
877,6307,s4,2559,Total
878,6308,s4,2348,Total
879,6318,s4,2350,Total
880,6323,s4,3651,Total
881,6330,s4,3305,Total
882,6341,s4,2917,Total
883,6353,s4,3897,Total
884,6365,s4,1587,Total
885,6371,s4,3505,Total
886,6376,s4,2722,Total
887,6382,s4,3868,Total
888,6391,s4,2086,Total
889,6392,s4,2983,Total
890,6401,s4,1217,Total
891,6414,s4,1766,Total
892,6415,s4,2602,Total
893,6417,s4,3244,Total
894,6418,s4,1844,Total
895,6421,s4,1143,Total
896,6422,s4,3313,Total
897,6428,s4,2183,Total
898,6432,s4,3561,Total
899,6445,s4,1216,Total
900,6458,s4,1505,Total
901,6465,s4,2415,Total
902,6466,s4,2997,Total
903,6473,s4,1253,Total
904,6485,s4,2430,Total
905,6487,s4,1437,Total
906,6508,s4,1927,Total
907,6527,s4,3947,Total
908,6530,s4,2964,Total
909,6537,s4,2155,Total
910,6544,s4,3617,Total
911,6556,s4,1528,Total
912,6570,s4,3913,Total
913,6588,s4,1893,Total
914,6590,s4,3333,Total
915,6598,s4,3005,Total
916,6603,s4,2734,Total
917,6609,s4,1305,Total
918,6634,s4,3830,Total
919,6639,s4,1527,Total
920,6642,s4,2323,Total
921,6651,s4,2775,Total
922,6660,s4,3407,Total
923,6663,s4,2116,Total
924,6665,s4,3851,Total
925,6696,s4,1041,Total
926,6697,s4,4222,Total
927,6701,s4,3642,Total
928,6704,s4,1200,Total
929,6711,s4,3988,Total
930,6723,s4,1717,Total
931,6724,s4,3802,Total
932,6749,s4,3464,Total
933,6752,s4,3072,Total
934,6758,s4,1534,Total
935,6774,s4,2849,Total
936,6785,s4,3848,Total
937,6787,s4,3812,Total
938,6791,s4,4245,Total
939,6803,s4,2225,Total
940,6812,s4,2854,Total
941,6812,s4,3308,Total
942,6812,s4,4013,Total
943,6812,s4,2854,Total
944,6812,s4,3308,Total
945,6812,s4,4013,Total
946,6812,s4,2854,Total
947,6812,s4,3308,Total
948,6812,s4,4013,Total
949,6844,s4,1917,Total
950,6845,s4,1396,Total
951,6864,s4,2702,Total
952,6892,s4,1223,Total
953,6898,s4,1083,Total
954,6898,s4,4008,Total
955,6898,s4,1083,Total
956,6898,s4,4008,Total
957,6902,s4,3839,Total
958,6902,s4,3942,Total
959,6902,s4,3839,Total
960,6902,s4,3942,Total
961,6906,s4,2997,Total
962,6909,s4,1684,Total
963,6918,s4,1987,Total
964,6924,s4,2888,Total
965,6931,s4,2511,Total
966,6934,s4,3949,Total
967,6939,s4,1016,Total
968,6940,s4,1212,Total
969,6953,s4,3535,Total
970,6957,s4,2412,Total
971,6962,s4,3998,Total
972,6963,s4,2831,Total
973,6965,s4,1079,Total
974,6973,s4,2797,Total
975,6974,s4,3337,Total
976,6975,s4,3107,Total
977,6977,s4,1884,Total
978,6981,s4,2827,Total
979,6991,s4,3504,Total
980,7004,s4,3530,Total
981,7020,s4,1998,Total
982,7023,s4,1710,Total
983,7034,s4,2443,Total
984,7042,s4,3157,Total
985,7042,s4,1887,Total
986,7042,s4,3157,Total
987,7042,s4,1887,Total
988,7043,s4,1416,Total
989,7045,s4,2681,Total
990,7056,s4,1263,Total
991,7057,s4,1514,Total
992,7071,s4,1167,Total
993,7078,s4,3305,Total
994,7084,s4,2330,Total
995,7092,s4,1282,Total
996,7095,s4,2499,Total
997,7097,s4,2594,Total
998,7099,s4,2424,Total
999,7100,s4,3476,Total
1000,7120,s4,3674,Total
1001,7122,s4,1212,Total
1002,7127,s4,1351,Total
1003,7127,s4,3229,Total
1004,7127,s4,1351,Total
1005,7127,s4,3229,Total
1006,7135,s4,2686,Total
1007,7152,s4,1015,Total
1008,7159,s4,2286,Total
