95,733,s2,10,site experience,2
96,736,s2,10,site experience,2
97,738,s2,9,site experience,2
98,743,s2,10,site experience,0
99,744,s2,5,site experience,2
100,748,s2,7,site experience,2
101,758,s2,8,site experience,2
102,758,s2,6,site experience,3
103,771,s2,5,site experience,1
104,776,s2,9,site experience,0
105,792,s2,5,site experience,0
106,806,s2,10,site experience,0
107,847,s2,3,site experience,0
108,855,s2,10,site experience,1
109,859,s2,10,site experience,2
110,859,s2,9,site experience,0
111,863,s2,5,site experience,1
112,873,s2,7,site experience,0
113,874,s2,9,site experience,2
114,874,s2,10,site experience,0
115,891,s2,10,site experience,2
116,915,s2,8,site experience,3
117,935,s2,10,site experience,3
118,939,s2,8,site experience,1
119,961,s2,9,site experience,3
120,962,s2,5,site experience,1
121,964,s2,4,site experience,2
122,981,s2,10,site experience,2
123,991,s2,2,site experience,3
124,991,s2,5,site experience,1
125,991,s2,10,site experience,2
126,991,s2,7,site experience,3
127,997,s2,7,site experience,1
128,1001,s2,6,site experience,2
129,1007,s2,5,site experience,0
130,1014,s2,6,site experience,1
131,1020,s2,7,site experience,1
132,1020,s2,7,site experience,1
133,1020,s2,3,site experience,0
134,1021,s2,10,site experience,2
135,1025,s2,9,site experience,1
136,1034,s2,4,site experience,3
137,1051,s2,10,site experience,0
138,1064,s2,9,site experience,1
139,1079,s2,9,site experience,3
140,1084,s2,7,site experience,3
141,1084,s2,8,site experience,0
142,1092,s2,7,site experience,1
143,1093,s2,5,site experience,2
144,1094,s2,5,site experience,2
145,1095,s2,8,site experience,3
146,1102,s2,7,site experience,1
147,1105,s2,8,site experience,0
148,1108,s2,10,site experience,2
149,1111,s2,2,site experience,2
150,1124,s2,5,site experience,2
151,1128,s2,9,site experience,1
152,1134,s2,8,site experience,0
153,1145,s2,7,site experience,3
154,1161,s2,10,site experience,0
155,1164,s2,6,site experience,0
156,1177,s2,7,site experience,0
157,1180,s2,5,site experience,0
158,1182,s2,7,site experience,2
159,1183,s2,2,site experience,1
160,1185,s2,10,site experience,2
161,1186,s2,10,site experience,0
162,1195,s2,5,site experience,0
163,1196,s2,6,site experience,2
164,1209,s2,10,site experience,1
165,1214,s2,7,site experience,0
166,1231,s2,2,site experience,2
167,1233,s2,5,site experience,3
168,1239,s2,2,site experience,3
169,1260,s2,9,site experience,3
170,1268,s2,10,site experience,2
171,1268,s2,8,site experience,0
172,1268,s2,9,site experience,0
173,1272,s2,8,site experience,1
174,1284,s2,8,site experience,2
175,1286,s2,9,site experience,3
176,1288,s2,9,site experience,1
177,1291,s2,6,site experience,2
178,1297,s2,3,site experience,1
179,1299,s2,9,site experience,0
180,1299,s2,4,site experience,1
181,1315,s2,2,site experience,1
182,1328,s2,10,site experience,0
183,1328,s2,10,site experience,1
184,1349,s2,10,site experience,1
185,1350,s2,5,site experience,0
186,1353,s2,7,site experience,2
187,1362,s2,10,site experience,3
188,1377,s2,10,site experience,0
189,1396,s2,10,site experience,3
190,1408,s2,4,site experience,2
191,1419,s2,10,site experience,0
192,1426,s2,4,site experience,3
193,1431,s2,9,site experience,1
194,1433,s2,4,site experience,0
195,1434,s2,6,site experience,3
196,1441,s2,10,site experience,2
197,1442,s2,9,site experience,0
198,1463,s2,10,site experience,1
199,1467,s2,10,site experience,1
200,1502,s2,7,site experience,0
201,1507,s2,5,site experience,2
202,1512,s2,5,site experience,0
203,1513,s2,10,site experience,1
204,1521,s2,5,site experience,2
205,1538,s2,8,site experience,0
206,1554,s2,10,site experience,1
207,1554,s2,7,site experience,2
208,1558,s2,4,site experience,3
209,1566,s2,5,site experience,0
210,1580,s2,9,site experience,2
211,1588,s2,7,site experience,0
212,1589,s2,9,site experience,0
213,1605,s2,7,site experience,3
214,1610,s2,6,site experience,3
215,1618,s2,4,site experience,2
216,1620,s2,6,site experience,2
217,1639,s2,4,site experience,3
218,1643,s2,6,site experience,1
219,1653,s2,10,site experience,0
220,1668,s2,10,site experience,1
221,1672,s2,9,site experience,1
222,1673,s2,3,site experience,0
223,1675,s2,7,site experience,1
224,1690,s2,3,site experience,1
225,1691,s2,10,site experience,2
226,1695,s2,6,site experience,2
227,1700,s2,10,site experience,1
228,1716,s2,10,site experience,3
229,1730,s2,8,site experience,3
230,1738,s2,7,site experience,2
231,1739,s2,10,site experience,1
232,1741,s2,4,site experience,3
233,1776,s2,10,site experience,0
234,1790,s2,3,site experience,2
235,1796,s2,3,site experience,3
236,1809,s2,9,site experience,3
237,1813,s2,4,site experience,3
238,1831,s2,7,site experience,1
239,1843,s2,10,site experience,2
240,1862,s2,2,site experience,3
241,1867,s2,4,site experience,2
242,1869,s2,4,site experience,0
243,1873,s2,7,site experience,3
244,1884,s2,7,site experience,1
245,1892,s2,10,site experience,0
246,1907,s2,10,site experience,1
247,1912,s2,10,site experience,0
248,1925,s2,7,site experience,2
249,1927,s2,4,site experience,1
250,1937,s2,10,site experience,0
251,1939,s2,7,site experience,3
252,1944,s2,9,site experience,3
253,1947,s2,5,site experience,1
254,1960,s2,10,site experience,3
255,1961,s2,8,site experience,2
256,1965,s2,4,site experience,1
257,1987,s2,10,site experience,1
258,1989,s2,5,site experience,1
259,1997,s2,10,site experience,3
260,2017,s2,10,site experience,1
261,2017,s2,10,site experience,1
262,2018,s2,7,site experience,2
263,2020,s2,3,site experience,3
264,2023,s2,8,site experience,2
265,2041,s2,4,site experience,3
266,2046,s2,8,site experience,1
267,2058,s2,10,site experience,0
268,2084,s2,3,site experience,2
269,2085,s2,6,site experience,1
270,2089,s2,9,site experience,3
271,2097,s2,10,site experience,1
272,2100,s2,8,site experience,0
273,2104,s2,10,site experience,0
274,2110,s2,10,site experience,0
275,2113,s2,7,site experience,3
276,2119,s2,5,site experience,3
277,2119,s2,3,site experience,3
278,2128,s2,6,site experience,3
279,2130,s2,8,site experience,0
280,2132,s2,10,site experience,3
281,2134,s2,8,site experience,1
282,2149,s2,10,site experience,3
283,2151,s2,6,site experience,0
284,2154,s2,8,site experience,0
285,2154,s2,7,site experience,2
286,2154,s2,3,site experience,3
287,2166,s2,3,site experience,3
288,2168,s2,8,site experience,2
289,2180,s2,4,site experience,1
290,2188,s2,9,site experience,3
291,2194,s2,10,site experience,3
292,2195,s2,5,site experience,0
293,2222,s2,8,site experience,0
294,2225,s2,4,site experience,1
295,2232,s2,10,site experience,2
296,2234,s2,8,site experience,2
297,2238,s2,9,site experience,2
298,2238,s2,5,site experience,3
299,2244,s2,10,site experience,3
300,2265,s2,9,site experience,1
301,2269,s2,10,site experience,0
302,2282,s2,9,site experience,3
303,2289,s2,10,site experience,0
304,2293,s2,5,site experience,0
305,2295,s2,10,site experience,2
306,2298,s2,10,site experience,3
307,2305,s2,7,site experience,2
308,2321,s2,8,site experience,2
309,2326,s2,9,site experience,0
310,2326,s2,10,site experience,1
311,2332,s2,8,site experience,2
312,2333,s2,7,site experience,3
313,2338,s2,10,site experience,2
314,2359,s2,7,site experience,2
315,2359,s2,3,site experience,3
316,2368,s2,10,site experience,0
317,2382,s2,10,site experience,2
318,2387,s2,8,site experience,2
319,2391,s2,4,site experience,0
320,2401,s2,10,site experience,1
321,2406,s2,10,site experience,0
322,2413,s2,2,site experience,3
323,2422,s2,10,site experience,2
324,2422,s2,7,site experience,2
325,2426,s2,6,site experience,2
326,2428,s2,6,site experience,0
327,2430,s2,3,site experience,1
328,2435,s2,9,site experience,2
329,2437,s2,4,site experience,1
330,2440,s2,3,site experience,0
331,2440,s2,2,site experience,1
332,2467,s2,10,site experience,3
333,2470,s2,9,site experience,2
334,2473,s2,7,site experience,0
335,2476,s2,5,site experience,2
336,2487,s2,6,site experience,3
337,2490,s2,7,site experience,3
338,2501,s2,7,site experience,0
339,2501,s2,2,site experience,3
340,2509,s2,4,site experience,0
341,2518,s2,9,site experience,0
342,2528,s2,10,site experience,3
343,2530,s2,7,site experience,1
344,2548,s2,6,site experience,0
345,2550,s2,10,site experience,1
346,2556,s2,10,site experience,0
347,2564,s2,5,site experience,1
348,2565,s2,6,site experience,2
349,2571,s2,7,site experience,1
350,2574,s2,10,site experience,0
351,2587,s2,6,site experience,0
352,2604,s2,9,site experience,3
353,2609,s2,8,site experience,2
354,2609,s2,3,site experience,3
355,2620,s2,10,site experience,3
356,2640,s2,10,site experience,2
357,2650,s2,3,site experience,1
358,2667,s2,10,site experience,1
359,2671,s2,10,site experience,0
360,2674,s2,10,site experience,0
361,2690,s2,6,site experience,0
362,2698,s2,10,site experience,2
363,2704,s2,7,site experience,0
364,2719,s2,10,site experience,1
365,2743,s2,10,site experience,2
366,2745,s2,10,site experience,3
367,2746,s2,5,site experience,3
368,2769,s2,7,site experience,0
369,2772,s2,10,site experience,0
370,2774,s2,4,site experience,2
371,2780,s2,3,site experience,0
372,2788,s2,8,site experience,0
373,2802,s2,4,site experience,1
374,2826,s2,8,site experience,2
375,2836,s2,10,site experience,3
376,2838,s2,4,site experience,0
377,2841,s2,5,site experience,0
378,2847,s2,3,site experience,3
379,2850,s2,6,site experience,0
380,2852,s2,10,site experience,1
381,2865,s2,10,site experience,0
382,2880,s2,6,site experience,1
383,2894,s2,4,site experience,0
384,2912,s2,10,site experience,2
385,2914,s2,8,site experience,2
386,2914,s2,10,site experience,0
387,2919,s2,3,site experience,1
388,2919,s2,10,site experience,1
389,2930,s2,10,site experience,2
390,2934,s2,2,site experience,2
391,2939,s2,10,site experience,3
392,2940,s2,10,site experience,0
393,2942,s2,4,site experience,0
394,2948,s2,9,site experience,2
395,2969,s2,2,site experience,2
396,2970,s2,3,site experience,3
397,2974,s2,5,site experience,1
398,2981,s2,10,site experience,0
399,2989,s2,7,site experience,0
400,2992,s2,9,site experience,1
401,2992,s2,4,site experience,2
402,2995,s2,5,site experience,0
403,2996,s2,10,site experience,0
404,3009,s2,5,site experience,2
405,3011,s2,10,site experience,0
406,3012,s2,10,site experience,3
407,3014,s2,10,site experience,0
408,3026,s2,10,site experience,1
409,3027,s2,8,site experience,0
410,3035,s2,4,site experience,2
411,3044,s2,10,site experience,0
412,3049,s2,7,site experience,0
413,3063,s2,10,site experience,0
414,3073,s2,4,site experience,0
415,3085,s2,10,site experience,1
416,3087,s2,9,site experience,0
417,3092,s2,10,site experience,3
418,3107,s2,9,site experience,0
419,3107,s2,9,site experience,3
420,3108,s2,9,site experience,3
421,3109,s2,8,site experience,3
422,3109,s2,8,site experience,1
423,3109,s2,3,site experience,2
424,3115,s2,8,site experience,2
425,3177,s2,9,site experience,3
426,3186,s2,8,site experience,1
427,3215,s2,7,site experience,2
428,3216,s2,7,site experience,2
429,3220,s2,3,site experience,2
430,3222,s2,10,site experience,2
431,3245,s2,10,site experience,2
432,3252,s2,7,site experience,0
433,3254,s2,5,site experience,1
434,3255,s2,8,site experience,2
435,3265,s2,10,site experience,3
436,3269,s2,4,site experience,0
437,3282,s2,10,site experience,0
438,3295,s2,6,site experience,1
439,3300,s2,9,site experience,1
440,3308,s2,6,site experience,0
441,3330,s2,10,site experience,3
442,3333,s2,10,site experience,0
443,3333,s2,10,site experience,3
444,3334,s2,10,site experience,1
445,3335,s2,2,site experience,3
446,3336,s2,10,site experience,3
447,3353,s2,5,site experience,2
448,3354,s2,8,site experience,3
449,3362,s2,10,site experience,0
450,3368,s2,8,site experience,2
451,3374,s2,10,site experience,1
452,3378,s2,9,site experience,3
453,3380,s2,8,site experience,0
454,3408,s2,7,site experience,3
455,3409,s2,10,site experience,1
456,3415,s2,7,site experience,2
457,3426,s2,9,site experience,3
458,3436,s2,4,site experience,0
459,3456,s2,10,site experience,0
460,3470,s2,10,site experience,0
461,3479,s2,7,site experience,2
462,3480,s2,8,site experience,0
463,3503,s2,10,site experience,1
464,3504,s2,5,site experience,2
465,3510,s2,10,site experience,0
466,3524,s2,10,site experience,3
467,3526,s2,10,site experience,1
468,3533,s2,8,site experience,2
469,3538,s2,10,site experience,2
470,3538,s2,9,site experience,0
471,3557,s2,10,site experience,1
472,3566,s2,5,site experience,1
473,3570,s2,3,site experience,0
474,3583,s2,9,site experience,2
475,3589,s2,8,site experience,0
476,3591,s2,3,site experience,0
477,3600,s2,10,site experience,1
478,3605,s2,5,site experience,2
479,3631,s2,3,site experience,0
480,3634,s2,6,site experience,3
481,3640,s2,10,site experience,1
482,3644,s2,9,site experience,1
483,3644,s2,8,site experience,2
484,3649,s2,9,site experience,3
485,3654,s2,3,site experience,2
486,3656,s2,10,site experience,2
487,3658,s2,6,site experience,3
488,3664,s2,7,site experience,1
489,3665,s2,10,site experience,0
490,3681,s2,10,site experience,3
491,3686,s2,2,site experience,2
492,3689,s2,10,site experience,0
493,3691,s2,4,site experience,2
494,3696,s2,4,site experience,0
495,3706,s2,7,site experience,1
496,3709,s2,2,site experience,3
497,3710,s2,7,site experience,0
498,3711,s2,9,site experience,3
499,3739,s2,2,site experience,3
500,3740,s2,7,site experience,3
501,3754,s2,10,site experience,0
502,3760,s2,10,site experience,3
503,3762,s2,9,site experience,0
504,3771,s2,8,site experience,1
505,3771,s2,4,site experience,1
506,3772,s2,4,site experience,3
507,3772,s2,5,site experience,0
508,3777,s2,5,site experience,2
509,3786,s2,9,site experience,3
510,3806,s2,6,site experience,0
511,3807,s2,10,site experience,0
512,3815,s2,5,site experience,0
513,3833,s2,4,site experience,0
514,3838,s2,4,site experience,3
515,3850,s2,9,site experience,1
516,3850,s2,6,site experience,3
517,3851,s2,8,site experience,0
518,3853,s2,5,site experience,3
519,3863,s2,3,site experience,3
520,3873,s2,10,site experience,3
521,3881,s2,10,site experience,2
522,3886,s2,10,site experience,1
523,3893,s2,10,site experience,2
524,3914,s2,10,site experience,0
525,3943,s2,10,site experience,1
526,3945,s2,10,site experience,0
527,3949,s2,9,site experience,2
528,3949,s2,9,site experience,3
529,3949,s2,7,site experience,3
530,3953,s2,10,site experience,0
531,3953,s2,9,site experience,0
532,3960,s2,8,site experience,2
533,3975,s2,4,site experience,1
534,3991,s2,10,site experience,3
535,3993,s2,9,site experience,0
536,4025,s2,8,site experience,3
537,4029,s2,7,site experience,0
538,4032,s2,7,site experience,3
539,4050,s2,9,site experience,2
540,4067,s2,3,site experience,1
541,4069,s2,7,site experience,2
542,4089,s2,9,site experience,2
543,4090,s2,3,site experience,2
544,4091,s2,10,site experience,3
545,4092,s2,9,site experience,3
546,4098,s2,8,site experience,1
547,4111,s2,9,site experience,0
548,4142,s2,10,site experience,1
549,4151,s2,8,site experience,2
550,4162,s2,3,site experience,0
551,4166,s2,10,site experience,0
552,4169,s2,5,site experience,0
553,4173,s2,6,site experience,1
554,4178,s2,4,site experience,1
555,4194,s2,9,site experience,2
556,4199,s2,8,site experience,3
557,4203,s2,8,site experience,2
558,4218,s2,10,site experience,2
559,4218,s2,10,site experience,1
560,4223,s2,7,site experience,1
561,4255,s2,3,site experience,0
562,4259,s2,9,site experience,0
563,4271,s2,10,site experience,2
564,4272,s2,7,site experience,3
565,4273,s2,10,site experience,0
566,4279,s2,8,site experience,0
567,4296,s2,10,site experience,0
568,4320,s2,9,site experience,3
569,4320,s2,2,site experience,1
570,4320,s2,3,site experience,1
571,4323,s2,9,site experience,0
572,4329,s2,10,site experience,0
573,4335,s2,6,site experience,2
574,4339,s2,6,site experience,3
575,4353,s2,8,site experience,2
576,4379,s2,10,site experience,2
577,4403,s2,10,site experience,3
578,4410,s2,5,site experience,3
579,4411,s2,10,site experience,2
580,4418,s2,4,site experience,1
581,4446,s2,6,site experience,1
582,4447,s2,8,site experience,3
583,4454,s2,6,site experience,2
584,4457,s2,6,site experience,2
585,4460,s2,10,site experience,1
586,4461,s2,3,site experience,2
587,4468,s2,4,site experience,3
588,4472,s2,7,site experience,3
589,4477,s2,10,site experience,0
590,4479,s2,5,site experience,1
591,4491,s2,7,site experience,3
592,4491,s2,9,site experience,1
593,4501,s2,10,site experience,1
594,4502,s2,7,site experience,3
595,4505,s2,6,site experience,3
596,4509,s2,7,site experience,2
597,4515,s2,6,site experience,3
598,4518,s2,5,site experience,2
599,4535,s2,8,site experience,1
600,4550,s2,9,site experience,1
601,4555,s2,5,site experience,0
602,4567,s2,2,site experience,3
603,4574,s2,10,site experience,1
604,4577,s2,7,site experience,1
605,4595,s2,7,site experience,0
606,4596,s2,10,site experience,0
607,4607,s2,3,site experience,2
608,4610,s2,10,site experience,0
609,4613,s2,10,site experience,0
610,4631,s2,7,site experience,0
611,4647,s2,3,site experience,2
612,4676,s2,3,site experience,3
613,4686,s2,10,site experience,2
614,4687,s2,10,site experience,3
615,4688,s2,10,site experience,1
616,4693,s2,2,site experience,1
617,4693,s2,2,site experience,1
618,4715,s2,10,site experience,0
619,4718,s2,2,site experience,3
620,4719,s2,9,site experience,3
621,4725,s2,10,site experience,3
622,4734,s2,10,site experience,2
623,4734,s2,3,site experience,3
624,4743,s2,10,site experience,1
625,4750,s2,10,site experience,2
626,4758,s2,4,site experience,0
627,4764,s2,10,site experience,0
628,4765,s2,8,site experience,2
629,4768,s2,7,site experience,1
630,4770,s2,10,site experience,0
631,4781,s2,3,site experience,2
632,4786,s2,8,site experience,0
633,4806,s2,10,site experience,3
634,4820,s2,3,site experience,1
635,4825,s2,7,site experience,2
636,4839,s2,5,site experience,2
637,4866,s2,6,site experience,3
638,4879,s2,10,site experience,3
639,4888,s2,6,site experience,2
640,4902,s2,10,site experience,0
641,4902,s2,4,site experience,0
642,4904,s2,5,site experience,0
643,4907,s2,5,site experience,1
644,4913,s2,9,site experience,3
645,4925,s2,7,site experience,0
646,4942,s2,2,site experience,1
647,4942,s2,10,site experience,0
648,4942,s2,2,site experience,2
649,4942,s2,9,site experience,2
650,4955,s2,10,site experience,3
651,4961,s2,9,site experience,3
652,4972,s2,8,site experience,3
653,4981,s2,10,site experience,1
654,4982,s2,10,site experience,0
655,4993,s2,10,site experience,0
656,4999,s2,5,site experience,2
657,5006,s2,2,site experience,3
658,5008,s2,10,site experience,0
659,5028,s2,6,site experience,0
660,5036,s2,10,site experience,2
661,5040,s2,10,site experience,0
662,5048,s2,9,site experience,3
663,5048,s2,10,site experience,0
664,5068,s2,10,site experience,3
665,5068,s2,7,site experience,3
666,5069,s2,10,site experience,3
667,5070,s2,4,site experience,1
668,5085,s2,9,site experience,1
669,5090,s2,10,site experience,0
670,5099,s2,2,site experience,1
671,5103,s2,3,site experience,3
672,5104,s2,8,site experience,0
673,5112,s2,8,site experience,1
674,5120,s2,10,site experience,2
675,5123,s2,10,site experience,1
676,5131,s2,10,site experience,2
677,5134,s2,10,site experience,3
678,5135,s2,2,site experience,3
679,5142,s2,10,site experience,0
680,5145,s2,8,site experience,3
681,5151,s2,7,site experience,1
682,5169,s2,3,site experience,1
683,5172,s2,2,site experience,3
684,5175,s2,9,site experience,0
685,5180,s2,9,site experience,3
686,5200,s2,5,site experience,3
687,5208,s2,10,site experience,2
688,5208,s2,4,site experience,2
689,5220,s2,4,site experience,2
690,5225,s2,3,site experience,1
691,5235,s2,2,site experience,2
692,5255,s2,10,site experience,1
693,5261,s2,10,site experience,1
694,5264,s2,10,site experience,0
695,5269,s2,10,site experience,0
696,5271,s2,10,site experience,1
697,5278,s2,7,site experience,0
698,5282,s2,10,site experience,3
699,5288,s2,9,site experience,2
700,5291,s2,4,site experience,0
701,5296,s2,10,site experience,2
702,5299,s2,4,site experience,0
703,5301,s2,3,site experience,1
704,5306,s2,10,site experience,1
705,5309,s2,10,site experience,1
706,5313,s2,10,site experience,2
707,5318,s2,10,site experience,3
708,5374,s2,2,site experience,1
709,5377,s2,4,site experience,1
710,5383,s2,4,site experience,2
711,5392,s2,6,site experience,2
712,5392,s2,10,site experience,0
713,5395,s2,4,site experience,3
714,5404,s2,5,site experience,1
715,5406,s2,5,site experience,0
716,5412,s2,9,site experience,2
717,5413,s2,3,site experience,3
718,5413,s2,10,site experience,1
719,5444,s2,10,site experience,3
720,5446,s2,5,site experience,3
721,5448,s2,10,site experience,0
722,5454,s2,9,site experience,2
723,5459,s2,7,site experience,2
724,5464,s2,8,site experience,0
725,5470,s2,7,site experience,1
726,5477,s2,10,site experience,1
727,5477,s2,8,site experience,2
728,5483,s2,10,site experience,2
729,5489,s2,3,site experience,3
730,5503,s2,10,site experience,3
731,5512,s2,3,site experience,1
732,5517,s2,4,site experience,0
733,5529,s2,7,site experience,0
734,5530,s2,7,site experience,1
735,5533,s2,5,site experience,3
736,5535,s2,10,site experience,2
737,5536,s2,4,site experience,0
738,5554,s2,3,site experience,1
739,5555,s2,10,site experience,1
740,5566,s2,10,site experience,3
741,5580,s2,6,site experience,1
742,5580,s2,10,site experience,2
743,5591,s2,4,site experience,1
744,5594,s2,7,site experience,0
745,5604,s2,9,site experience,1
746,5606,s2,6,site experience,0
747,5606,s2,7,site experience,0
748,5611,s2,3,site experience,2
749,5617,s2,10,site experience,2
750,5630,s2,9,site experience,2
751,5667,s2,8,site experience,2
752,5684,s2,9,site experience,0
753,5693,s2,10,site experience,1
754,5703,s2,10,site experience,0
755,5730,s2,3,site experience,3
756,5751,s2,10,site experience,0
757,5759,s2,10,site experience,1
758,5760,s2,10,site experience,3
759,5763,s2,3,site experience,3
760,5774,s2,7,site experience,0
761,5777,s2,6,site experience,1
762,5785,s2,10,site experience,2
763,5791,s2,3,site experience,3
764,5794,s2,8,site experience,2
765,5795,s2,5,site experience,1
766,5804,s2,5,site experience,1
767,5810,s2,5,site experience,1
768,5811,s2,9,site experience,3
769,5819,s2,5,site experience,1
770,5823,s2,8,site experience,2
771,5849,s2,8,site experience,0
772,5855,s2,10,site experience,0
773,5862,s2,5,site experience,0
774,5866,s2,4,site experience,2
775,5866,s2,4,site experience,3
776,5876,s2,6,site experience,1
777,5880,s2,7,site experience,1
778,5883,s2,10,site experience,1
779,5885,s2,10,site experience,0
780,5887,s2,9,site experience,0
781,5888,s2,5,site experience,1
782,5890,s2,10,site experience,3
783,5905,s2,4,site experience,3
784,5906,s2,4,site experience,3
785,5916,s2,10,site experience,3
786,5949,s2,9,site experience,1
787,5978,s2,6,site experience,1
788,5985,s2,8,site experience,3
789,6003,s2,9,site experience,1
790,6005,s2,8,site experience,1
791,6012,s2,8,site experience,2
792,6013,s2,10,site experience,2
793,6024,s2,8,site experience,0
794,6035,s2,10,site experience,1
795,6043,s2,10,site experience,0
796,6060,s2,10,site experience,3
797,6066,s2,6,site experience,3
798,6071,s2,7,site experience,2
799,6082,s2,3,site experience,2
800,6085,s2,5,site experience,3
801,6086,s2,9,site experience,3
802,6105,s2,10,site experience,0
803,6111,s2,9,site experience,0
804,6154,s2,6,site experience,3
805,6154,s2,9,site experience,1
806,6154,s2,8,site experience,1
807,6161,s2,10,site experience,0
808,6174,s2,8,site experience,0
809,6175,s2,10,site experience,3
810,6177,s2,10,site experience,3
811,6197,s2,3,site experience,3
812,6200,s2,4,site experience,2
813,6213,s2,10,site experience,3
814,6220,s2,9,site experience,0
815,6224,s2,10,site experience,3
816,6237,s2,4,site experience,1
817,6243,s2,5,site experience,2
818,6243,s2,10,site experience,1
819,6279,s2,10,site experience,0
820,6298,s2,9,site experience,2
821,6314,s2,10,site experience,0
822,6318,s2,10,site experience,2
823,6318,s2,5,site experience,2
824,6321,s2,8,site experience,1
825,6345,s2,8,site experience,3
826,6354,s2,4,site experience,3
827,6396,s2,4,site experience,1
828,6396,s2,3,site experience,2
829,6397,s2,10,site experience,2
830,6398,s2,8,site experience,2
831,6426,s2,10,site experience,1
832,6426,s2,10,site experience,0
833,6445,s2,3,site experience,1
834,6450,s2,3,site experience,2
835,6451,s2,10,site experience,1
836,6458,s2,9,site experience,3
837,6468,s2,8,site experience,3
838,6470,s2,3,site experience,3
839,6477,s2,5,site experience,2
840,6489,s2,3,site experience,3
841,6493,s2,8,site experience,3
842,6497,s2,10,site experience,0
843,6500,s2,9,site experience,3
844,6510,s2,5,site experience,1
845,6522,s2,10,site experience,0
846,6531,s2,10,site experience,3
847,6537,s2,2,site experience,1
848,6548,s2,6,site experience,2
849,6548,s2,10,site experience,2
850,6550,s2,4,site experience,2
851,6553,s2,6,site experience,0
852,6555,s2,10,site experience,2
853,6591,s2,9,site experience,2
854,6593,s2,8,site experience,1
855,6606,s2,10,site experience,1
856,6608,s2,7,site experience,3
857,6613,s2,5,site experience,2
858,6617,s2,10,site experience,1
859,6630,s2,7,site experience,2
860,6630,s2,4,site experience,1
861,6633,s2,7,site experience,1
862,6635,s2,10,site experience,3
863,6645,s2,9,site experience,0
864,6655,s2,8,site experience,1
865,6660,s2,4,site experience,3
866,6664,s2,10,site experience,3
867,6690,s2,10,site experience,3
868,6693,s2,3,site experience,3
869,6697,s2,3,site experience,3
870,6698,s2,10,site experience,3
871,6708,s2,10,site experience,0
872,6713,s2,10,site experience,0
873,6721,s2,10,site experience,3
874,6731,s2,6,site experience,1
875,6731,s2,4,site experience,0
876,6732,s2,8,site experience,0
877,6744,s2,10,site experience,1
878,6745,s2,7,site experience,3
879,6748,s2,10,site experience,1
880,6748,s2,8,site experience,0
881,6759,s2,7,site experience,2
882,6766,s2,10,site experience,2
